cbsa_code,cbsa,ccity,x_ccity,y_ccity,ttract,tcc,tel70,tel80,tel90,tel00,tel12,tgent80,tgent90,tgent00,tgent12,tgent22,mamhi70,mamhi80,mamhi90,mamhi00,mamhi12,mamhi22,mamhv70,mamhv80,mamhv90,mamhv00,mamhv12,mamhv22,apctcol70,apctcol80,apctcol90,apctcol00,apctcol12,apctcol20,pop70,pop80,pop90,pop00,pop10,pop20,popchg80,popchg90,popchg00,popchg10,popchg20,nhwht70,nhwht80,nhwht90,nhwht00,nhwht10,nhwht20,cw80,cw90,cw00,cw10,cw20,nhblk70,nhblk80,nhblk90,nhblk00,nhblk10,nhblk20,cb80,cb90,cb00,cb10,cb20,asian70,asian80,asian90,asian00,asian10,asian20,ca80,ca90,ca00,ca10,ca20,hisp70,hisp80,hisp90,hisp00,hisp10,hisp20,ch80,ch90,ch00,ch10,ch20
36420,"Oklahoma City, OK","Oklahoma City, OK",-97.5164,35.4676,363,180,45,56,61,66,68,2,3,2,1,12,66973.58254,58579.75979,62552.12035,58110.2,52171.56,55029.0,96025.02462,150197.2808,128481.99995,125044.0,145089.0,165608.5,0.1334847241970803,0.1951288744591195,0.21973804267977529,0.23669094608474575,0.25867832512359551,0.26676123595505619,670041,818327,971042,1095421,1252987,1425681,130550,94489,124379,157566,172694,595932,692027,777189,804822,845104,845718,75935,35452,27633,40282,614,55530,74886,101072,121618,145758,176368,15103,20281,19973,24140,30025,14639,7557,16975,31556,42218,60574,-7306,9144,14539,10600,18332,2670,18395,34195,73253,142042,212538,15469,14894,39044,68789,70496
28940,"Knoxville, TN","Knoxville, TN",-83.9207,35.9606,199,53,18,25,30,29,30,0,0,2,0,4,56948.22033,44372.56003,45073.11998,46266.28,40735.8,54570.0,96669.5987,111579.8415,111457.0015,129858.855,139104.0,170800.0,0.12665773840425532,0.17356201246938777,0.20098824821568628,0.2261518020392157,0.27331775023529414,0.28505686274509806,401829,524944,634550,727590,814914,879747,70963,29394,93035,87324,64833,372599,483371,587681,661467,717169,727066,60488,25529,73785,55702,9897,27857,34500,37272,43268,52346,60441,4932,1954,5959,9076,8095,863,2252,4504,7993,13037,20148,1140,2112,3463,5044,7103,245,3236,3324,8493,25235,44661,2694,-165,5156,16742,19423
24660,"Greensboro-High Point, NC","Greensboro, NC",-79.791,36.0726,168,97,19,25,30,32,33,1,1,0,1,4,69772.91635,58376.80014,68229.38975,70635.55314,50606.64,55578.0,129013.21595000001,149707.6833,182054.0029,173891.9995,164052.0,184300.0,0.14588782811904763,0.20256813946153845,0.27808076441237112,0.31678252795876288,0.32117852305154637,0.33798659793814434,437344,492305,540031,643428,723801,776581,54961,47721,103397,80373,52780,351460,383876,414151,447118,449177,428219,32415,30273,32967,2059,-20958,84051,101390,115122,150450,190045,218959,15848,13699,35319,39595,28914,1266,1294,4161,12859,23254,35198,-72,2793,8653,10382,11944,367,3530,4242,27456,54683,77288,3163,713,23212,27227,22605
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Nashville, TN",-86.7816,36.1627,374,186,34,50,57,66,70,1,4,4,12,18,69614.9984,63958.37229,66694.86805,68999.5202,56481.39,75024.5,118423.7208,158841.9969,167071.9993,183867.99665,189630.0,344350.0,0.115771809704,0.19969021393529413,0.23737426524725275,0.28828771904395606,0.33087476714285713,0.37643351648351647,541107,856645,1086276,1358991,1646200,1989432,78557,134311,272718,287209,343215,442783,707401,903756,1071616,1218331,1359322,51909,111119,167858,146715,140984,96207,137171,161864,207727,262524,309600,19267,15392,45870,54782,47069,1149,2975,9953,24457,43964,76922,1142,6587,14396,19505,32946,643,6061,8139,43219,108821,193855,3916,1622,35047,65602,85031
23420,"Fresno, CA","Fresno, CA",-119.7871,36.7378,199,0,32,27,39,44,41,4,1,3,1,5,51141.66637,55686.720174999995,56677.359975,52631.14027,47426.4,56395.0,114680.7122,208981.71985,178422.0007,148178.0,205821.0,268650.0,0.12137797914457832,0.17849720567032967,0.21034503884259259,0.18582666550925925,0.18851491493518518,0.19343611111111111,412427,514098,666972,798825,930450,1008654,101667,152881,131852,125973,78204,324923,316629,338394,317330,304522,271887,-8302,21770,-21069,-14691,-32635,20359,24553,31309,43449,50062,51954,3849,6729,12100,5102,1892,11952,14770,54109,70192,94855,120413,2824,39338,16082,24615,25558,47074,150548,236334,351259,468070,540740,103474,85778,114928,114727,72670
47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach, VA",-75.978,36.8529,431,283,66,89,89,104,96,1,6,2,7,15,67352.66326,58586.63993,68945.55979,65554.34357,66570.84,68603.0,135867.8463,162842.7208,190679.9974,158412.0025,273042.0,247800.0,0.11074035826337449,0.16965959219391635,0.20232316853846155,0.21942589453113553,0.26436808731868133,0.28472234432234433,1001499,1189686,1457861,1612773,1713954,1799526,109347,244613,154910,101181,85561,720220,807144,972850,984629,982571,941665,35469,149114,11777,-2058,-40916,269134,342150,415771,511099,552246,578710,45439,66802,95322,41142,26464,7445,18842,32722,52116,73305,99609,11243,13748,19390,21168,26297,3425,18151,31253,49253,90213,134818,14119,12999,18007,40953,44605
41940,"San Jose-Sunnyvale-Santa Clara, CA","San Jose, CA",-121.8863,37.3382,383,0,82,82,81,82,87,0,4,4,7,17,81197.402555000008,80259.719955000008,106812.5801,126645.326,115794.0,144632.0,189715.63069999998,330035.32074999996,592696.9691,640355.9948,732060.0,1067711.0,0.15702426616417911,0.22990074024125876,0.29405102589036547,0.38061567095681065,0.43645216539202658,0.48086710963455148,1064717,1295067,1534344,1735822,1836911,2000473,230356,202587,201480,101089,163562,945156,913162,888726,768794,648063,575488,-31999,-43218,-119924,-120731,-72575,18092,42238,52750,52198,52208,55152,24012,10341,-552,10,2944,36670,99936,252154,459769,611013,810641,63264,151564,207608,151244,199628,58744,226608,331368,428916,510396,526600,167864,87958,97541,81480,16204
40060,"Richmond, VA","Richmond, VA",-77.436,37.5407,290,66,36,39,39,37,33,1,9,2,3,4,49725.05939,44434.47997,52634.49068,51250.83835,48157.2,65909.0,102866.5015,115879.8408,132114.0008,130720.0,214830.0,319800.0,0.1154563336,0.19248724673846154,0.23993866296923078,0.29572294136923077,0.35067101846153848,0.38682153846153844,518327,772175,901878,1040196,1186501,1314235,76641,103769,138316,146305,127721,385400,530761,611653,664039,704268,726695,39842,64130,52381,40229,22419,130243,225916,265736,320382,366001,383938,28179,31096,54632,45619,17934,1424,4887,11629,23295,44738,68699,2021,6273,11632,21372,23961,964,7238,9485,23652,61387,104479,3944,1992,14158,37735,43091
48620,"Wichita, KS","Wichita, KS",-97.3301,37.6872,149,96,31,36,34,44,47,0,0,0,1,2,64202.256955,63631.34931,66371.658954999992,64049.36072,50827.770000000004,53225.5,103808.47455,134311.36155,120309.9996,104404.0,109746.0,123100.0,0.13556405626190476,0.18516995455294119,0.23839610811458334,0.24664348498958333,0.25940703285416666,0.27039479166666669,389354,441841,511115,571166,623061,647595,21962,43423,60052,51895,24534,354973,386703,439624,454621,459730,439806,3244,28464,14995,5109,-19924,28016,32253,36535,46002,54720,59805,3081,4106,9466,8718,5085,2786,4605,8953,17878,24648,29532,1698,4260,8917,6763,4884,2863,13054,20686,41281,72082,91513,8948,6741,20599,30801,19431
41860,"San Francisco-Oakland-Berkeley, CA","San Francisco, CA",-122.4194,37.7749,980,0,153,154,159,153,141,3,5,15,13,38,65713.4994,61118.47852,82192.160795,98320.36,91804.86,125571.0,186663.331,317882.69909999997,586908.4948,589100.0,764757.0,1073558.0,0.15423281636721992,0.24247492182828284,0.31262986939641435,0.39292688255289421,0.45591354693227093,0.49809302788844623,3100405,3246546,3677781,4123736,4335391,4748838,146144,431240,445956,211655,413447,2482987,2147189,2157874,2026028,1840372,1717983,-335796,10684,-131863,-185656,-122389,329540,384867,411930,419026,392843,383439,54197,27004,6945,-27208,-9404,182368,325387,578682,876246,1119174,1460225,142688,253131,295014,242928,341051,83907,351404,505708,733245,938794,1086156,267497,154323,227528,205287,147362
31140,"Louisville/Jefferson County, KY-IN","Louisville, KY",-85.7585,38.2527,299,161,56,64,61,66,66,0,4,2,6,11,70454.034415,59539.51976,60434.0499,64404.230534999995,53868.15,64240.5,114525.54454999999,113368.642,109270.9382,152134.0,156933.0,196818.0,0.095326921615384613,0.13998476677070062,0.16912437458125001,0.2155414393375,0.25765922935,0.276719375,826549,906153,996006,1090027,1202718,1285439,8461,-8205,94022,112691,82692,722863,777748,857622,898602,938270,918740,-14103,-14282,40979,39668,-19551,101080,117166,124890,151011,183505,210966,14144,4465,26079,32494,27457,1290,3371,5507,13552,23928,40219,1945,1954,7983,10354,16272,861,5472,5911,18432,48418,82964,4261,64,12478,29986,34545
40900,"Sacramento-Roseville-Folsom, CA","Sacramento, CA",-121.4944,38.5816,486,0,69,71,75,79,65,2,3,10,8,7,68187.98767,57405.55872,72758.04002,69995.4,63803.88,83244.0,129678.6838,213479.5315,287609.0107,240886.0,311598.0,472300.0,0.1348517328939394,0.18741532146896553,0.24519331994082841,0.26402352124096384,0.29729707039053255,0.32587455621301775,844424,1099820,1481097,1796856,2149127,2397299,255392,381277,315758,322816,248172,745908,870185,1084408,1144560,1197389,1156777,124280,214215,60142,35808,-40612,37963,60437,98505,140103,178639,200464,22024,37860,41500,34755,21825,30535,46484,109542,191900,303950,430272,15687,62773,81933,104739,126322,25517,105665,172376,278177,433734,533187,80148,66508,105806,151113,99453
41180,"St. Louis, MO-IL","St. Louis, MO",-90.1994,38.627,615,125,86,82,77,77,61,4,5,1,20,2,53520.04161,41742.68052,46800.58984,47228.619999999995,44755.83,52837.0,94572.603269999992,85745.930115,117870.69845,110424.0,157752.0,167667.5,0.061014360061403511,0.10303788229752066,0.15654429218032787,0.18375184937704919,0.26339513666393444,0.30065901639344261,2381773,2393495,2560494,2675325,2787701,2820232,-57960,78471,114831,112376,32531,1988900,1944903,2080761,2083434,2088985,1983318,-111700,48949,2666,5551,-105667,378817,406135,423485,488374,536855,545314,23491,16331,64833,48461,8445,6994,12693,23337,44107,72181,104023,4996,10484,20612,27970,31797,4971,22500,26651,40264,71764,106266,17152,3789,13612,31458,34499
17820,"Colorado Springs, CO","Colorado Springs, CO",-104.8214,38.8339,136,0,28,31,36,35,31,0,2,2,3,8,68738.068795,60502.719555,69679.92049,74453.64077,64317.96,75553.0,150378.17859999998,198623.8774,189545.00185,237532.0,241542.0,353229.5,0.18689899348148148,0.23735536637662338,0.28276999302222222,0.33066240404494379,0.34169597806666668,0.36363666666666666,235978,317450,409479,537481,645613,755098,73456,92023,128003,108132,109485,218729,265785,334440,412920,469095,501498,39202,68661,78478,56175,32403,12222,18656,27622,37739,45259,55754,5806,8959,10115,7520,10495,2073,5081,9324,18394,26139,38089,2753,4228,9068,7745,11950,2037,25110,34796,59122,94959,131702,22991,9679,24324,35837,36743
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC",-77.0369,38.9072,1361,350,148,119,128,151,94,26,4,9,48,30,60943.03025,64024.43385,85680.015805,87875.43961,102361.14,121661.5,176720.9239,259888.55735000002,397635.6165,275372.0,535311.0,712650.0,0.21875752574747476,0.3234800461337386,0.39551606058187133,0.44742742512280703,0.548508897871345,0.5908,2916442,3265914,4169337,4850046,5649540,6384866,163723,685230,680704,797529,735318,2154911,2196231,2672025,2696928,2762787,2703177,-120255,286385,24875,64989,-59616,712094,863350,1054629,1307151,1486865,1658662,130342,165922,252506,179514,171761,24564,83162,199505,364965,580476,802557,55242,114743,165283,213943,222016,16807,95130,227726,430745,775416,1094913,76594,130376,202872,343724,319480
28140,"Kansas City, MO-KS","Kansas City, MO",-94.5786,39.0997,530,231,96,110,110,120,115,0,8,1,9,13,66962.64782,55655.760705,63096.92011,61806.48,53979.66,57750.0,107062.89689999999,113533.76025,123491.8787,124871.5008,140490.0,162139.0,0.10823029182524271,0.15705649506220096,0.22281056627074236,0.25021973083842797,0.27918887736244541,0.297917903930131,1307189,1381815,1614511,1811249,2009342,2192017,53271,129838,196750,198090,182667,1135261,1153748,1344405,1425665,1491008,1501255,-2367,91155,81256,65343,10224,155952,177544,199389,235506,271936,296836,19249,19784,36075,36429,24891,4905,8930,16846,35532,58682,89902,3729,7693,18570,23146,31183,8568,33128,45547,93245,165746,229229,24466,11569,47671,72489,63406
17140,"Cincinnati, OH-KY-IN","Cincinnati, OH",-84.512,39.1031,503,126,66,72,70,73,71,3,12,5,10,5,59323.8285,47544.23964,50869.442265,52900.321065,39742.289999999994,47133.0,115818.31495,123965.39065,131546.5009,149720.36815,134442.0,151249.5,0.10910452889516128,0.16056415943902438,0.20071170731451612,0.23255844776612902,0.2760584649516129,0.30926370967741934,1611043,1660284,1851899,2016983,2137667,2256857,49223,87169,165079,120684,119190,1441756,1455912,1621258,1713569,1746055,1712858,14143,62050,92311,32486,-33197,163488,184340,203542,238909,273609,306690,19525,18399,35153,34667,33080,3333,7165,14028,28755,49140,84364,3564,6705,14663,20372,35207,1479,9383,9595,22649,55202,95068,7904,-20,13054,32553,39866
12580,"Baltimore-Columbia-Towson, MD","Baltimore, MD",-76.6122,39.2904,683,217,158,164,165,167,151,3,5,12,18,5,57613.749125,45311.68007,57253.94041,51648.16,51496.2,57359.0,73069.22632,88188.12882,118035.5406,117992.0,202482.0,195000.0,0.08779024364622641,0.12967304791079812,0.18219956742723004,0.21392271405633803,0.28167531647417843,0.32024225352112679,2070076,2172758,2382053,2552998,2710489,2844446,102677,175344,170939,157491,133948,1564432,1568121,1690970,1692855,1626199,1499130,3697,93076,1876,-66655,-127072,489971,552748,611968,712001,801032,857414,61387,55287,99860,89031,56374,8985,21654,41720,77518,140123,209304,11416,19883,35793,62583,69157,4356,21357,30146,51331,123754,215861,17001,8596,21182,72418,92106
19740,"Denver-Aurora-Lakewood, CO","Denver, CO",-104.9903,39.7392,621,0,92,93,94,92,89,10,10,18,17,15,59925.00164,63901.43904,64052.16376,71854.72,60677.82,84123.0,133822.4966,226286.6356,182394.498,259892.0,255654.0,452150.0,0.16895674612987013,0.24879207843781095,0.27038747499528304,0.30902958171226413,0.35790277722641511,0.39652311320754718,1104120,1445252,1665821,2179501,2543482,2963801,316016,196839,513679,351213,420310,1027444,1171946,1312785,1547994,1673709,1814198,120329,118115,235211,116853,140488,49494,74983,92521,124965,156360,192875,22747,16647,32111,29501,36514,11155,18449,35713,75715,113600,178611,5387,16836,39681,34502,65009,11767,164046,212544,400898,571131,691710,151674,47778,188273,168610,120575
19430,"Dayton-Kettering, OH","Dayton, OH",-84.1916,39.7589,209,46,31,40,38,38,38,0,3,2,1,0,63116.15817,44217.16954,42670.325385000004,43921.06,32411.61,38021.0,119386.0236,89841.382695000008,94696.54052,111764.30025,82656.0,80400.0,0.071498154355555552,0.10008888873913044,0.12632859373913044,0.14844445210869564,0.15195302317391304,0.17133260869565217,815599,791884,803755,805845,799232,814064,-23718,11864,2091,-6613,14832,718211,674708,674063,649330,622265,592974,-43508,-637,-24738,-27065,-29291,93591,104530,112708,127115,134758,143446,9724,8136,14389,7643,8688,1875,4600,8456,13463,19038,26897,2580,3855,4996,5574,7853,1180,5558,6286,9630,16957,28596,4378,716,3344,7327,11639
26900,"Indianapolis-Carmel-Anderson, IN","Indianapolis, IN",-86.1581,39.7684,397,237,86,98,100,107,110,0,6,4,10,13,80321.87689,60991.19911,65188.725295000004,62675.94,49612.5,58216.0,126239.8202,125983.1242,137789.0003,158755.99815,137403.0,164750.0,0.13053370070982143,0.17586505444690265,0.21813737391525423,0.24688625160169492,0.26508746378813558,0.287971186440678,1248336,1305914,1424895,1658462,1887877,2111042,57572,74581,233569,229415,223165,1097757,1121082,1216458,1347890,1423669,1439031,23322,52391,131440,75779,15362,145354,165904,182139,232048,290749,348407,19611,15305,49709,58701,57658,2586,5732,10393,23854,47927,96243,2604,4482,13447,24048,48312,1900,9628,12243,43536,112448,177786,7728,2310,31255,68912,65338
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA",-75.1652,39.9526,1477,413,275,297,303,328,283,9,1,9,40,25,56928.64025,45054.78654,55359.62567,51273.2,43955.1,54416.0,77810.59624,74713.36062,117592.9897,100620.0,163170.0,201800.0,0.077101297539801,0.1231139616271605,0.16571888465763546,0.1840647566502463,0.23554346737192119,0.26605749385749389,5315900,5238871,5432988,5687141,5965343,6245007,-77019,194120,254150,278189,279657,4328661,4095743,4125489,4016376,3875845,3690539,-232890,29741,-109120,-140538,-185319,905083,948366,997561,1146610,1264163,1333853,40702,48967,148881,117549,69690,19301,48628,109467,202558,322950,462479,28026,60698,92958,120178,139522,51286,124724,187635,286209,468168,636140,73438,62854,98538,181920,167965
18140,"Columbus, OH","Columbus, OH",-82.9988,39.9612,433,201,76,82,85,91,91,4,7,6,8,12,69878.04697,51815.000295000005,62144.653625,61164.06,49057.47,59686.0,130894.94840000001,140355.5538,149933.50125,160820.0,152901.0,200564.0,0.13294145673964497,0.19894821395530726,0.23521325435204082,0.27169978099489794,0.29865528798469387,0.32334183673469385,916240,1214187,1462101,1674706,1901974,2138897,58146,131112,212602,227268,236923,804551,1057584,1261766,1368746,1458078,1478949,18643,89751,106972,89332,20871,106406,135869,163907,220302,295319,373117,22645,26518,56389,75017,77796,2796,7299,20621,42002,66928,122584,3649,12998,21197,24907,55656,1468,8109,11629,28881,66853,110968,5614,3096,17167,37885,44111
38300,"Pittsburgh, PA","Pittsburgh, PA",-79.9959,40.4406,711,124,61,71,64,68,63,1,8,3,12,8,54804.969450000004,47257.648665,45940.795775000006,48165.29104,47965.68,56148.5,96025.969205,104735.00165,89508.740740000008,99158.001675,102564.0,143211.5,0.094682851322580641,0.14578451779838711,0.19662666395967743,0.24768179065322582,0.323818862796748,0.38885564516129034,2401225,2411779,2468268,2431102,2356285,2370862,-135271,-151176,-37178,-75357,14574,2222569,2208484,2254980,2171464,2051163,1947819,-158135,-154585,-83483,-120730,-103344,169879,175179,179063,200949,216539,233236,4375,-1739,21779,15530,16691,4528,10032,16601,30199,47945,82004,4835,6164,13380,17543,34049,2428,12386,13580,17405,29969,52914,9470,569,3790,12544,22935
35620,"New York-Newark-Jersey City, NY-NJ-PA","New York, NY",-74.006,40.7128,4543,2191,621,813,643,531,393,14,56,79,92,54,65981.25,50100.1595,69702.91873,65605.96,66373.02,80246.0,179663.4877,160223.15915,411551.00375000003,358104.0,611226.0,687500.0,0.09077265606669889,0.14172885675395683,0.19772593466985647,0.243133913678452,0.31204302129431438,0.34113827042522693,16776166,16339874,16838797,18323037,18897109,20140109,-881884,465191,1484243,568362,1241856,12969532,11244003,10410695,9792416,9233812,8712064,-2137241,-864659,-618345,-560843,-522048,2440818,2626947,2863809,3262265,3178863,3259146,161092,234348,396972,-87153,79838,144913,362758,818986,1450894,1991146,2685303,212366,454073,631445,539298,693845,1132280,1992242,2681709,3566575,4327560,5067496,846747,688330,884728,759314,739414
10420,"Akron, OH","Akron, OH",-81.519,41.0814,170,59,42,43,49,46,44,0,0,0,2,3,65369.43049,45841.96161,46512.298,49917.84,36948.24,43354.0,106006.3867,96560.79962,86212.68317,115240.0,92862.0,80700.0,0.085113015254237284,0.1175281149661017,0.13530594162711865,0.15772525908474577,0.17311108240677966,0.17892203389830508,679158,660230,657471,694848,703200,702213,-18936,-2762,37376,8352,-987,622115,591470,581123,593338,579151,536308,-30651,-10343,12211,-14187,-42843,54300,59946,64716,80180,91761,99126,5509,4736,15448,11581,7365,1394,3017,6080,10353,16893,30379,1564,3065,4271,6538,13486,877,3498,3812,5874,10733,16711,2621,314,2060,4859,5978
49660,"Youngstown-Warren-Boardman, OH-PA","Youngstown, OH",-80.6495,41.0998,155,52,25,29,33,34,35,0,0,0,0,1,67085.782995,55772.719880000004,45691.695705,46677.36,32715.27,34447.0,107458.0833,103226.10685000001,75640.53288,81098.0,62118.0,54810.0,0.07374306040384615,0.096216489392156865,0.11152394542307692,0.11827911148076924,0.12937647861538462,0.1451326923076923,592699,659740,613720,603067,565773,541253,8543,-46022,-10648,-37294,-24520,532261,588470,542123,518528,476794,435725,-1652,-46346,-23592,-41734,-41069,55494,60688,60206,67260,65877,65543,4414,-512,7055,-1383,-334,1074,1748,2302,3514,4618,5719,438,512,1174,1102,1095,3265,7145,7907,10236,15185,19881,3773,758,2291,4949,4696
14860,"Bridgeport-Stamford-Norwalk, CT","Bridgeport, CT",-73.1894,41.1792,211,0,50,61,64,69,66,0,0,0,1,0,79122.51784,62081.727905,90893.940490000008,82899.7,75874.05,,209856.81925,233981.9216,404740.75155000004,266943.99965,375417.0,,0.11529918208333334,0.16612298903636363,0.2326519878,0.25808841153636364,0.30655682951818181,0.32872636363636365,672195,807139,827642,882572,916829,957420,-11481,20503,54922,34257,40591,599036,687185,660334,645151,606716,552125,-49193,-26852,-15184,-38435,-54591,53184,64334,77471,90602,98695,110743,6964,13126,13132,8093,12048,1910,6010,16800,32121,46981,59230,2921,10764,15323,14860,12242,16298,45113,70817,104834,155025,205351,25780,25709,34017,50191,50326
36540,"Omaha-Council Bluffs, NE-IA","Omaha, NE",-95.9345,41.2565,255,147,61,53,63,74,73,2,3,0,6,10,69021.25113,62415.360585,66362.314645,68034.6,55361.25,62192.5,105478.81945000001,101837.75975,124849.99825,148522.0,151074.0,179813.5,0.13050329059689922,0.19244331008904109,0.227423702,0.26343471616438358,0.29064551684246576,0.30368698630136987,540134,598514,685796,767041,865350,967605,29456,32949,81246,98309,102255,497345,535528,608194,642829,681172,699144,9567,19067,34637,38343,17972,36807,43721,50958,63264,75916,88653,6716,7136,12209,12519,12737,2602,3655,6269,13628,22557,42877,857,2437,7315,7864,20320,2786,11877,16793,40230,77508,111482,8983,4573,23434,36793,33974
17460,"Cleveland-Elyria, OH","Cleveland, OH",-81.6944,41.4993,638,198,148,159,157,158,147,1,7,6,14,7,62574.34466,44701.20298,41552.35025,44382.88,34283.34,33370.0,115533.5514,86268.32021,80131.00048,116895.262,95634.0,68900.0,0.04986833098453608,0.070124651510309277,0.0823867869025641,0.11462769871282051,0.13284438076410257,0.15477589743589742,2320082,2173473,2102177,2148145,2077240,2088216,-146605,-71284,45965,-70905,10973,1941358,1749813,1652470,1602172,1490074,1407914,-191562,-97342,-50289,-112098,-82177,348599,362607,374177,422042,429802,434939,12669,11181,47770,7752,5133,7892,14139,21565,35226,47642,65908,5995,7264,13546,12335,18175,18951,39041,49183,72573,98133,133859,20090,10133,23363,25560,35724
45780,"Toledo, OH","Toledo, OH",-83.5379,41.6528,178,95,42,48,46,51,53,0,1,0,2,2,70560.36446,55249.83993,55383.45993,55408.08,41397.3,44125.0,119485.9343,119075.6005,104426.4602,116272.0,99288.0,91500.0,0.0933517533655914,0.11715871722826086,0.13178664191397849,0.15466019212903226,0.159094628172043,0.17142688172043011,573382,656399,654135,659188,651429,646597,5191,-2266,5056,-7759,-4832,512818,567519,554959,533838,503966,470560,-19464,-12561,-21123,-29872,-33406,55075,64997,69355,82630,93978,99828,9175,4186,13230,11348,5845,1434,3139,6103,8565,11212,13493,1499,2926,2445,2647,2276,2958,17940,21871,28660,37733,46297,11856,3934,6790,9073,8564
25540,"Hartford-East Hartford-Middletown, CT","Hartford, CT",-72.6851,41.7637,290,0,38,44,45,47,43,0,1,2,2,0,71957.17102,55820.460615,72099.511695,60689.34,54634.229999999996,,171360.0,192913.47944999998,321432.00185,181288.0,249606.0,,0.12524936081012658,0.1792469169875,0.2278813455125,0.236383471425,0.275999435775,0.29743375,960107,1050587,1122287,1148615,1212381,1213512,13527,71707,26325,61427,1131,883340,924144,936415,888787,868016,775069,-33753,12274,-47629,-21507,-92947,58005,71181,89605,113125,132273,148112,11907,18401,23523,18226,15839,2218,5898,16844,29767,52875,75338,2898,10923,12920,23085,22463,14306,44107,76475,107491,151219,187898,28930,32365,31018,43059,36679
39300,"Providence-Warwick, RI-MA","Providence, RI",-71.4222,41.8236,370,133,70,79,72,56,60,1,2,13,0,5,55985.05352,43877.199965,57491.938265000004,53742.113354999994,53709.39,64816.0,114942.9914,117316.60305,254467.02065,189113.99904999998,276255.0,292224.5,0.075614278295454543,0.11780649426515151,0.16263510421969696,0.18738337437878788,0.23229024714393939,0.2532901515151515,1372020,1420408,1508028,1583038,1600852,1676563,48369,87614,75006,17811,75711,1330912,1333529,1368704,1336406,1273029,1199700,2616,35169,-32303,-63380,-73329,29256,31207,41278,64306,86791,121166,1768,10022,23024,22485,34373,5806,6772,21949,36377,48077,63437,840,14985,14427,11700,15358,3736,30086,59253,110062,163675,236846,26350,29168,50808,53613,73170
16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL",-87.6298,41.8781,2215,994,466,448,451,374,328,13,44,67,43,25,67062.053240000008,56973.27955,62777.536674999996,69873.785739999992,57938.58,68700.0,147574.751,144215.119,186367.00079999998,250286.5431,296415.0,284500.0,0.095422245441358022,0.15196672004698672,0.20647385590091,0.26068812148484849,0.32707033541212122,0.35516010101010104,7729168,7905938,8182041,9098314,9461105,9618383,139597,128083,916275,362791,155965,6070520,5538652,5487735,5397506,5204489,4824978,-567540,-191027,-90246,-193020,-379948,1344858,1544637,1529793,1708747,1669774,1640537,162788,-21977,176208,-38991,-29842,53715,144424,248730,421804,584045,761849,89910,102286,172687,162095,177324,235467,631915,896237,1494697,1957080,2239342,395373,260726,598407,462383,282042
49340,"Worcester, MA-CT","Worcester, MA",-71.8023,42.2626,197,44,16,26,21,29,28,0,1,1,2,2,69044.493,49722.51542,67797.24579,68255.13395,59581.62,70428.0,122160.8668,113578.4318,273268.4725,186620.0,268128.0,289600.0,0.089526964097560974,0.1419496924,0.2035409143111111,0.22344003351111111,0.27913986757777776,0.28856222222222222,637935,738650,812216,860036,916980,978508,8397,73571,47814,56944,61528,627118,707526,746344,745869,745437,703052,-8509,38816,-471,-432,-42385,6013,9041,14503,23479,37422,57219,2189,5415,8965,13943,19797,1448,3065,11867,23148,37493,55395,1332,8736,11277,14345,17902,2637,16302,37198,58603,86773,126357,11579,20868,21399,28170,39584
19820,"Detroit-Warren-Dearborn, MI","Detroit, MI",-83.0458,42.3314,1301,499,237,288,295,294,306,6,3,4,27,13,78957.47957,64367.29663,61818.3766,62018.04,40359.06,42894.0,133960.20984999998,92334.760275000008,75326.25133,131924.0,88074.0,86300.0,0.096081090272540984,0.13204302138911289,0.15495630597384305,0.18118190216935484,0.199718034249497,0.21447102615694166,4430809,4353243,4248536,4452554,4296250,4391825,-77556,-104705,204015,-157256,95569,3625606,3335165,3155162,3110677,2916144,2799348,-290420,-180031,-44468,-194847,-116800,760565,884959,936510,1035363,1012098,1017699,100276,50417,97818,-23913,5600,16710,33273,55793,118017,165650,245879,14792,22465,61965,47565,80069,20648,71612,83141,126921,168065,219942,50964,11532,43786,41074,51865
14460,"Boston-Cambridge-Newton, MA-NH","Boston, MA",-71.0589,42.3601,1007,273,111,121,81,73,77,10,23,8,9,11,58353.24134,49463.7588,75316.329839999991,77278.28795,78249.15,101303.5,152314.77295,151851.925,395207.0,363248.78755,465003.0,672200.0,0.14766242552631578,0.239662642045283,0.33497393081954885,0.40775853161278197,0.48954750607142855,0.52695543071161044,3499777,3937157,4133009,4391325,4552402,4941541,-2278,195861,258320,160739,389127,3318947,3611190,3589688,3545269,3408585,3292269,-135915,-21499,-44421,-136831,-116322,133612,168551,215867,279673,337751,419452,30851,47018,63796,57960,81694,20870,42407,117386,219912,323622,477756,19600,74430,102507,103696,154134,20775,91266,189831,281598,410516,580821,67749,98502,91768,128847,170294
